"cod_cent";"id";"nombre";"tipo_elem";"x";"y"
"02065";3907;"Cavanilles O-E - Sanchez Barcaiztegui-Dr, Esquerdo";"URB";442882,492267101;4472885,88160368
"02058";5080;"Reina Cristina O-E - Andres Torrejon-Gutenberg";"URB";442168,182114747;4473157,52030063
"02059";3902;"Av, Mediterraneo E-O - Abtao-Juan Urbieta";"URB";442774,469371036;4473165,55545401
"02060";3903;"(TACTICO) Dr, Esquerdo N-S - Cavanilles-Valderribas (Giro Izq,)";"URB";442902,240290888;4472750,81704421
"02061";3904;"(TACTICO) Valderribas E-O - Sanchez Barcaiztegui-Dr,Esquerdo";"URB";442861,974027871;4472744,91731855
"02062";3905;"Dr, Esquerdo N-S - Pl, Conde Casal-Cavanilles";"URB";443019,855727791;4472928,55075343
"03006";3721;"Joaquin Costa 70 E-O (Velazquez - Gta, Lopez de Hoyos) - (Velazquez - Gta, Lopez de Hoyos)";"URB";442156,889147404;4477018,29161914
"03007";3957;"Joaquin Costa N-S (Lateral) - Velazquez-Gta, Lopez Hoyos";"URB";442150,353274776;4477013,31284782
"03008";9895;"Joaquin Costa E-O - Velazquez-República Argentina";"URB";442071,085666228;4477143,15798984
"04005";3461;"Ramon y Cajal, 69 O-E - Gabriel Galan-Alfonso XIII";"URB";443321,400033962;4478184,78968115
"04006";3912;"Ramon y Cajal E-O - Pº de los Jacintos -Alfonso XIII";"URB";443485,088615569;4478182,52552084
"04007";3913;"Principe Vergara N-S - Pl, Republica Ecuador-Concha Espina";"URB";442556,784483026;4478269,71793573
"04008";3914;"Ramón y Cajal O-E - Principe Vergara-Marcenado ";"URB";442614,070599179;4478104,31804049
"04009";3915;"Principe Vergara N-S - Concha Espina-Pl, Cataluña";"URB";442533,724640823;4478023,75062929
"04010";3916;"Concha Espinal O-E - Rodriguez Marin-Principe Vergara";"URB";442458,032126514;4478107,1855427
"03003";9842;"Nueva Zelanda S-N - Isla Cristina-Gta,Isaac Rabín";"URB";438305,950926946;4480365,97449961
"57004";6335;"Av, Logroño  - Basella-Bande";"URB";450082,468023431;4479261,62644398
"04016";3922;"Padre Claret S-N - Carlos Pereyra-Ramon y Cajal";"URB";443570,133200399;4478139,53832116
"57005";6336;"Av, Logroño - Los Brezos-Basella";"URB";450101,595945052;4479265,44652248
"56017";6299;"C/, Ayacucho - C,O,E,-Mar Adriático";"URB";446029,566140734;4480085,9667856
"56018";6300;"Ctra, Acceso Estación de Hortaleza - Monovar-Virgen del Carmen";"URB";444406,061151014;4480594,50877799
"56019";6301;"Ctra, Acceso Estación de Hortaleza - Virgen del Carmen-Monovar";"URB";444416,58146112;4480594,95365156
"56023";6304;"Av, Gran Vía de Hortaleza - Tijuana-Javier Quinto";"URB";445322,946020386;4479986,56983252
"56038";6318;"C/, Gregorio Sánchez Herráez - M40-Vía de los Poblados";"URB";445898,274824593;4480846,94156262
"56039";6319;"C/, Gregorio Sánchez Herráez - Las Carcavas-Gregorio Sánchez Herráez";"URB";446082,900928904;4480989,35543648
"56040";6320;"C/, Gregorio Sánchez Herráez - Vía de los Poblados-M-40";"URB";445963,673368528;4480919,23393854
"56405";6329;"C/, Nevado del Cumbal - Chiquinquira-Aconcagua";"URB";446481,594272908;4480010,63681011
"05007";3935;"Eduardo Dato O-E - Gta, Ruben Dario-Serrano";"URB";441693,610525769;4476042,99981082
"05008";3936;"(AFOROS) Alcala O-E - Pl, Cibeles-Pl, Independencia";"URB";441332,352916347;4474550,09936159
"47407";6108;"C/, Golfo de Salónica  - Espliego-San Luis";"URB";443590,928365746;4480693,05705425
"05009";3937;"Serrano N-S - General Oraa-Diego de Leon";"URB";441778,976128845;4476398,41306417
"93009";4726;"(TACTICO)Valderodrigo E-O(Valle de Mena-Antonio Machado)";"URB";439043,454663409;4480157,31656261
"05001";3606;"Serrano, 218 N-S - Pl, Republica del Salvador-Concha Espina";"URB";442262,191356546;4478205,51795061
"05002";3930;"(AFOROS) Serrano, 170 N-S - Nerion-Pl, Republica Argentina";"URB";441957,749688425;4477572,07936987
"05005";3933;"Lopez de Hoyos, 21 E-O - Velazquez-Maria Molina";"URB";441978,451690783;4476658,83200754
"05006";3934;"Concha Espina, 39 O-E - Pl, Sagrados Corazone-Serrano";"URB";442059,01726871;4478118,41003143
"67020";6453;"C/, Arroyo Media Legua - Acceso O´Donnell";"URB";444667,573510715;4473918,86976192
"42048";10280;"ISLA AROSA, 47 N-S(AV, CARDENAL HERRERA ORIA-ISLAS CIES)";"URB";439205,742923412;4481512,68789043
"05011";3939;"Serrano N-S - Villanueva-Pl, Independencia";"URB";441598,138972006;4474830,80364207
"05016";3944;"Serrano, 84 N-S - Padilla-Jose Ortega y Gasset";"URB";441741,179442749;4475864,05103726
"05017";3945;"Ayala E-O - Serrano-Pº Castellana";"URB";441671,385099568;4475477,56936693
"59020";6374;"Av, Badajoz - Martínez Villergas-Torrelaguna";"URB";444526,164768439;4477038,83597431
"59023";6376;"Av, Badajoz - Martínez Villergas-Salvador de Madariaga";"URB";444380,672657678;4476928,15143132
"67011";6116;"Camino Vinateros  - Av, Moratalaz-Marroquina";"URB";445165,799620968;4473286,0905819
"67012";6117;"Camino Vinateros  - Marroquina-Av, Morataláz";"URB";445090,142525977;4473308,94629849
"67018";6456;"C/, Arroyo Media Legua - Av, Doctor García Tapia-Alcalde Garrido Juaristi";"URB";444565,525607534;4473783,90320912
"67019";6457;"Acceso O`Donnell  - Acceso a Arroyo Media Legua desde O´Donnell";"URB";444743,017470343;4473925,59645666
"65010";6428;"Av, Pablo Neruda - Av, Pablo Neruda-San Claudio";"URB";445395,275334096;4471203,2609552
"65018";6496;"Fuente Carrantona N-S - Av, Daroca-M23";"URB";446811,139230284;4474090,86061288
"65019";6434;"Av, Doctor García Tapia - Marroquina-Av, Moratalaz";"URB";445527,503916643;4473517,88827055
"65020";6435;"Av, Doctor García Tapia - Av, Moratalaz-Molina de Segura";"URB";445743,424369372;4473387,27532018
"65022";6436;"Av, Doctor García Tapia - Rabat-Fuente Carrantona";"URB";446577,565602767;4473164,67092771
"65023";6437;"Av, Doctor García Tapia - Fuente Carrantona-Fobos";"URB";446241,267027539;4473250,98172413
"65024";6438;"Av, Doctor García Tapia - Molina de Segura-Av, Moratalaz";"URB";445743,511682471;4473393,97608519
"71001";3664;"C/, Alcalá - Electra-San Romualdo ";"URB";447279,241922653;4477041,76158974
"71003";6508;"C/, Alcalá - Eduardo Terán-Av, Canillejas a Vicálvaro";"URB";447762,083719204;4477251,54115931
"65003";6421;"C/, Fuente Carrantona - Paular-Av, Doctor García Tapia";"URB";446496,940096623;4473346,08449626
"62026";5641;"Pedro Teixeira O-E - Orense-Av,del Brasil";"URB";441157,772651286;4478497,77133428
"65404";6467;"Av, Doctor García Tapia - Camino Vinateros-Av, Doctor García Tapia";"URB";444930,349533757;4473713,77621416
"66001";3557;"Pl, Grecia - Pl, Grecia-M-40";"URB";448464,874185413;4476169,27823455
"05018";3946;"Goya E-O - Claudio Coello -Serrano";"URB";441747,387130317;4475193,015491
"05019";3798;"Alcala E-O - Lagasca-Claudio Coello";"URB";441584,325458217;4474716,88545759
"66015";6481;"Pº, Ginebra - Av ,Guadalajara-Suecia";"URB";448579,123198731;4475039,84816896
"49014";5047;"GRAL, RICARDOS E-O( FCO, GARCIA-PL, TOROS)";"URB";437547,319746674;4470846,16260863
"05020";3697;"Alcala E-O - Lagasca-Pl, Independencia";"URB";441793,888262671;4474665,18373823
"62023";5638;"Poeta Joan Maragall S-N - Francisco Gervas-Rosario Pino";"URB";441345,623456947;4479163,11237203
"62024";5639;"Poeta Joan Maragall S-N - Jose Castán Tobeñas-Bravo Murillo";"URB";441377,287839362;4479542,12945448
"62025";5640;"Pedro Teixeira E-O - PºCastellana-Poeta Joan Maragall";"URB";441380,185940549;4478484,68870927
"75026";10294;"AV, CARDENAL HERRERA ORIA O-E (ESTRADA - SALCEDO)";"URB";441252,123438427;4482439,5928752
"06005";3953;"Lopez Hoyos, 74 E-O - Gomez Ortega-Principe Vergara";"URB";442549,542669983;4477033,9346986
"77002";3530;"VALCARLOS N-S (VILORIA DE LA RIOJA - SAN JUAN DE ORTEGA)";"URB";443317,26230468;4483620,24828302
"06009";4225;"Maria Molina (Debajo Tunel) O-E - Serrano-Velazquez";"URB";441951,127313683;4476565,13008311
"06011";9893;"Velazquez S-N -  Villanueva-Jorge Juan";"URB";441948,555134308;4474911,4227666
"75406";6580;"(TACTIC0)ORDUÑA O-E GIRO";"URB";441551,976010758;4482505,69669321
"75407";3787;"(TACTICO)ISLA JAVA E-O";"URB";441872,84500119;4482495,42063242
"05021";3947;"Alfonso XII S-N - Montalban-Pl, Independencia";"URB";441563,81764889;4474366,70628363
"05022";3948;"Maria Molina O-E - Claudio Coello-Lagasca";"URB";441900,509108924;4476562,73036861
"06013";3757;"Velazquez S-N - Maldonado-Diego de Leon";"URB";442037,850474148;4476174,46799237
"67002";6214;"C/, Villablanca - Minerva-Av, Gran Vía del Este";"URB";449375,389035431;4472782,62954145
"76001";6962;"MONASTERIO ESCORIAL, 14 E-O (MONASTERIO DE LAS HUERTAS- SANTUARIO DE VALVERDE)";"URB";439996,578784628;4484000,59888281
"76004";6963;"MONASTERIO SUSO Y YUSO E-O(AV, MONTECARMELO-MONASTERIO LIÉBANA)";"URB";440963,065011259;4483827,77761394
"05023";3578;"Serrano N-S - Goya-Jorge Juan";"URB";441643,909062137;4475160,03342175
"76005";6965;"MONASTERIO SUSO Y YUSO O-E (MONASTERIO DEL PAULAR - AV, MONTECARMELO)";"URB";440756,10548319;4483739,41364046
"75405";6579;"(TACTIC0)MANRESA E-O GIRO";"URB";441518,778915562;4482534,75778382
"06023";3963;"Juan Bravo, 8 O-E - Claudio Coello-Lagasca";"URB";441881,504769244;4476024,97761421
"68605";10162;"Av, Entrevías - Benemeji-La Mancha";"URB";443293,662766247;4470266,73146843
"69001";6491;"Av, Arcentales - Instucion Libre Enseñanza-Ajofrin";"URB";446866,633944722;4475211,45688745
"67017";6455;"C/, Arroyo Media Legua  - Carmino Vinateros-Av, Doctor García Tapia";"URB";444474,676599351;4473669,26731
"67619";9950;"Arroyo Media Legua - Santa Irene-Acceso O´Donnell";"URB";444764,893126395;4474030,10943974
"68001";6483;"Av, Entrevías - Pico Javalón-Timoteo Pérez Rubio";"URB";442954,842513363;4471193,71317424
"68003";6485;"Av, Entrevías - Concejo de Teverga-Timoteo Perez Rubio";"URB";443014,816186851;4470941,44076491
"68004";6486;"Av, Entrevías - Ronda Sur-Villacarrillo";"URB";443864,420998389;4469800,47657811
"68006";6488;"Av, Entrevías - Renfe-Ronda Sur";"URB";444138,790105627;4469705,70733795
"68008";6490;"C/, Embajadores - Av, Santa Catalina-Caja Mágica";"URB";442286,17297382;4468994,5939969
"68603";10163;"Av, Entrevías - Calero Pita-Hernández Más";"URB";443174,626467689;4470463,89261765
"28014";4868;"BATALLA GARELLANO ENTRADA CRUCE JUNTO LINEA PARADA";"URB";432749,895389022;4478580,03419923
"06300";3983;"(MICRO) Principe Vergara S-N (Delante G,6) - ";"URB";442421,168676156;4476675,63280087
"69002";6492;"Av, Arcentales - Colegio Público Chile-Ajofrin";"URB";446963,374973477;4475331,06061429
"69003";6493;"Av, Arcentales - Colegio Público Chile-Ajofrin";"URB";446967,615343722;4475327,35023682
"71036";6535;"C/, Gutiérrez Canales - Gutiérrez Canales-Alcalá";"URB";447973,210338916;4477597,61195959
"71037";6536;"C/, Alcalá - Esfinge-Jaca";"URB";448150,74472787;4477567,93934522
"71038";6503;"C/, Alcalá - A2-Jaca";"URB";448288,226665406;4477691,84951548
"74008";6554;"C/, Samaniego - Campezo-Arrastaria";"URB";450378,779051018;4477451,32470059
"74011";6556;"C/, Arrastaria - Pirra-Deyanira";"URB";450285,648923169;4477188,19315941
"74014";9957;"Ctra, Acceso Est, O`Donnell - Polimnia-Pirra";"URB";449673,59275884;4477525,90239129
"51022";5121;"PSO, MARCELINO CAMACHO ENTRE GRAL,RICARDOS Y CASTROJERIZ SENTIDO SE-NO";"URB";437170,370728725;4470788,84875267
"77007";10191;"FORESTA O-E(PTO, SOMPORT-QUINTANAVIDES)";"URB";443277,559180927;4483204,6593663
"08005";4006;"(AFOROS)Jose Ortega y Gasset 45 O-E - Ppe, Vergara-Gral, Diaz Polier";"URB";442504,247323863;4475704,26327693
"08010";4010;"Principe Vergara, 51 N-S - Padilla-Jose Ortega y Gasset";"URB";442347,887512009;4475852,72730131
"08011";4011;"Principe Vergara S-N - D,Ramon de la Cruz-Jose Ortega y Gasset";"URB";442339,054551865;4475597,95571756
"08012";4012;"Diego de Leon, 23 O-E - Nuñez Balboa-Velazquez";"URB";442137,268862262;4476253,14535307
"08017";4016;"Jose Ortega y Gasset O-E - Nuñez de Balboa-Castello";"URB";442124,823853038;4475733,77553035
"77003";6591;"SAN JUAN DE ORTEGA O-E (SIERRA DE ATAPUERCA - SAUCEDA)";"URB";443194,64826351;4483589,07446733
"07012";3998;"Jose Ortega y Gasset O-E - Gral, Diaz Polier-Conde Peñalver";"URB";442625,539228201;4475696,23380377
"07013";3999;"Jose Ortega y  Gasset, 67 E-O - Alcantara-Conde Peñalver";"URB";442843,635604462;4475684,32603822
"07014";4000;"Jose Ortega y Gasset E-O - Montesa-Martires Concepcionistas";"URB";442988,86926783;4475671,50032445
"08003";4004;"Diego de Leon, 38 O-E - Castello-Principe de Vergara";"URB";442280,139473907;4476237,55369159
"08004";4005;"(AFOROS)Jose Ortega y Gasset 45 E-O - Gral, Diaz Polier-Ppe,Vergara";"URB";442511,517013964;4475711,77202883
"36001";3835;"(TACTICO)AV, ESTACION O-E";"URB";429113,259520388;4480775,52156369
"36017";5218;"PICO OCEJON S-N (ACAMAR-OSA MAYOR)";"URB";433244,761800443;4478935,40737463
"77010";10213;"STO, DOMINGO CALZADA E-O(CAPISCOL-CASTIELLO JACA)";"URB";442673,603289977;4484416,40128267
"09008";4024;"Conde de Peñalver N-S - Ayala-Hermosilla";"URB";442694,827347124;4475383,75902914
"09024";7038;"Alcala E-O(Frente Pl, Toros) - Brasilia-Julio Camba";"URB";443791,82644273;4475818,66468485
"09025";4039;"Goya E-O - Lombia-Fernan Gonzalez";"URB";442932,74988845;4475109,76236116
"08023";10102;"(TACTICA)Principe Vergara N-S(Giro a Hermosilla) - Ayala-Hermosilla";"URB";442311,58766635;4475296,74773295
"08024";10170;"Ppe, Vergara N-S(Giro a Gral Oraá) - Maria Molina-Gral Oraá";"URB";442388,529555608;4476396,36262791
"09001";4018;"Lateral M-30 N-S - Salida Puente Ventas-Pl, Toros";"URB";443937,383722988;4475953,70292113
"09005";4021;"Alcala O-E - Jorge Juan-Felipe II";"URB";442471,094026169;4475000,18162287
"09006";4022;"O´Donnell O-E - Alcala-Av, Menendez Pelayo";"URB";442205,698801225;4474750,47133827
"09007";4023;"Fco, Silvela N-S - Jose Ortega y Gasset-Pl, Manuel Becerra";"URB";443169,114174393;4475622,25292254
"79045";6592;"Av, Santo Domingo de la Calzada - Ana de Austria-Sauceda";"URB";443995,677184397;4483674,71748265
"28003";4858;"(TACTICO)BARDEGUERAL S-N";"URB";434561,588155015;4478135,60664651
"09027";4041;"Narvaez N-S - Jorge Juan-Duque de Sesto";"URB";442664,672152132;4474946,19716791
"09030";4044;"Jorge Juan O-E - Principe Vergara-General Pardiñas";"URB";442313,36492776;4474992,95632621
"10012";4060;"Menendez Pelayo N-S - Sainz de Baranda-Puerta Granada";"URB";442552,32856708;4473875,81669342
"10015";3462;"Menendez Pelayo, 75 S-N - Amado Nervo-Pl, Niño Jesus";"URB";442578,76447682;4473526,28389533
"10017";4063;"Plaza del Niño Jesus, 3 E-O - Reyes Magos-Menen Pelayo";"URB";442705,711020536;4473601,38438971
"79027";6620;"Ingeniero Emilio Herrera - Príncipe Carlos-Infanta Catalina Micaela";"URB";443988,909753276;4481828,30267365
"79028";6621;"Ingeniero Emilio Herrera - Príncipe Carlos-Infanta Catalina Micaela";"URB";444070,885602344;4481936,31333117
"79030";6623;"Ingeniero Emilio Herrera - Av, Francisco Pi y Margall-Av, Manoteras";"URB";444198,77288714;4482055,08787395
"79031";6624;"Ingeniero Emilio Herrera - Av, Francisco Pi y Margall-Av, Manoteras";"URB";444195,69750906;4482059,18848033
"11019";4090;"Embajadores N-S - Jaime el Conquistador-Divino Vallés";"URB";440878,528965526;4472045,23974525
"77401";6584;"(TACTICO)  SALIDA CUARTEL ARTILLERIA";"URB";442462,065683879;4484964,66198208
"78021";10090;"SIERRA DE ATAPUERCA N-S (PORTOMARÍN-TIERRA DE MELIDE)";"URB";443726,684056907;4484375,16095042
"10039";10081;"Alde Sainz de Baranda O-E - Menéndez Pelayo-Narváez";"URB";442522,430775643;4474255,6854999
"10040";10082;"Menéndez Pelayo N-S - Ibiza -Alde,Sainz de Baranda";"URB";442423,357424147;4474349,93757257
"11012";4085;"Divino Vallés O-E - Fernando Poo-Jaime el Conquistador";"URB";440682,934203545;4472002,24975992
"11014";5096;"Embajadore N-S - Jaime el Conquistador-Divino Vallés";"URB";440827,774085139;4472142,92516032
"80301";9833;"(MICRO)POBLADOS O-E (GIRO A AV, LAS AGUILAS)";"URB";435324,866469676;4470822,33972559
"81007";5187;"VIA CARPETANA GIRO DESDE Pº ERMITA DEL SANTO  N-E";"URB";437741,820100645;4472360,22632448
"84004";5239;"AV, PESETA O-E(MORALES-AV, CARABANCHEL ALTO)";"URB";435866,316539193;4468230,05192954
"11016";4087;"Embajadores S-N - Batalla del Salado-Cáceres";"URB";440857,486403805;4472103,51012676
"11017";4088;"Divino Vallés O-E - Embajadores-Pº Delicias";"URB";440947,779743996;4471978,79281989
"11018";4089;"Divino Vallés O-E - Jaime el Conquistador-Aldea del Fresno";"URB";440836,174416334;4471988,38369014
"84005";5297;"(TACTICO)CARPIO Y TORTA O-E(PRADO MERINERO-AV, CARABANCHEL ALTO)";"URB";435991,992135336;4468473,9403593
"79052";6826;"María Tudor - María Tudor-Av, Francisco Pi y Margall";"URB";443860,513309939;4482732,09407806
"79401";6626;"Av, Niceto Alcalá Zamora - Pintor Ignacio Zuloaga-Av, Francisco Pi y Margall";"URB";445087,844111334;4481698,98715431
"79405";6630;"C/, Alcalde Redondo Aceña - Alcalde Henche Plata-Príncipe Carlos";"URB";444820,593938676;4482374,95720218
"13001";4155;"Alfonso XII N-S - Antonio Maura-Mendez Nuñez";"URB";441542,312946734;4474210,73434596
"79601";9866;"Av, Ingeniero Emilio Herrera - Princesa de Eboli-Príncipe Carlos";"URB";444553,262432516;4482380,74634796
"84006";5298;"(TACTICO)ALLARIZ O-E(PROGRESO-AV, CARABANCHEL ALTO)";"URB";436016,935920633;4468817,3564036
"84008";5240;"VIA LUSITANA N-S LATERAL (AGUACATE-AV, PESETA)";"URB";436902,309173371;4468493,86476497
"13006";4157;"Felipe IV O-E(Norte) - Pº del Prado-Alfonso XII";"URB";441445,752009636;4474089,2456765
"13007";4158;"Alfonso XII S-N(Giro a  Academia) - Alfonso XII S-N(Giro a  Academia)";"URB";441554,047565831;4473972,59422835
"13008";4159;"Alfonso XII S-N - Casado Alisal-Academia";"URB";441559,324358886;4473958,35110917
"79047";3699;"Acceso desde A-1 - A1-Av, Santo Domingo de la Calzada";"URB";444006,337888952;4483724,0712953
"79049";6593;"Vía de servicio - Salida hacía a A-1";"URB";443918,332485784;4483715,06579523
"84010";5242;"VIA LUSITANA S-N LATERAL (M-40-AV, PESETA)";"URB";436821,729111009;4468270,19238797
"84012";5244;"VIA LUSITANA N-S(HALCONERO REY-AGUACATE)";"URB";437137,133277658;4468905,487133
"13056";4196;"Peñuelas N-S - Carvajales-Sta,Mª Cabeza";"URB";440493,344779386;4472309,80387125
"15007";4247;"Alcala E-O - Barquillo-Gran Via";"URB";440981,466807824;4474502,72678194
"82007";5207;"C/, Monte de Barbanza - Travesia Gavia Seca-Real Arganda";"URB";447446,919183296;4469974,57156214
"82013";5212;"C/, Gonzalez Davila - Luis I-Cno, Hormigueras";"URB";445737,792268743;4469753,31856922
"82015";5214;"Cno, Hormigueras - Casas Miravetel-Gonzalez Davila";"URB";445703,724337405;4469632,78583072
"82028";5644;"C/, San Jaime - Pl, San Jaime-Sierra de Guadalupe";"URB";446948,846750348;4470237,63259271
"88002";5358;"Av, Ensanche de Vallecas (carriles centrales) - P,P,- Entrepeñas";"URB";448360,44932296;4468790,18414571
"84009";5241;"REAL E-O(CALDERILLA-VIA LUSITANA)";"URB";436950,485483687;4468365,52676579
"13052";3466;"Santa Maria Cabeza N-S - Martin Soler-Canarias";"URB";440779,398044502;4472666,8755168
"13053";3467;"Bernardino Obregón N-S - Palos Frontera-Sta Mº Cabeza";"URB";440721,310816645;4472619,00665167
"13055";4195;"Caceres O-E - Sta,Mª Cabeza-Fernando Poo";"URB";440529,362207838;4472282,03708329
