zone;int;intmax;%;x;y;name
40;100;542;18,45;443935,329260428;4471564,75050196;C/. Sierra del Cadi - Arroyo del Olivar-Av. Albufera
40;240;494;48,58;444118,383608636;4471610,11258053;C/. Josefa Díaz - Enrique Velasdco- Av. Albufera
40;160;432;37,04;444049,949404841;4471513,80414158;C/. Payaso Fofó - Arroyo del Olivar-Av. Albufera
40;340;1310;25,95;444475,761367533;4471498,27911374;C/. Pío Felipe - Pío Felipe-Av. Albufera
40;360;1263;28,50;444552,886739075;4471307,53099385;Av. Buenos Aires - Sierra Salvada-Av. Albufera
40;780;1843;42,32;445255,343346587;4471186,32168827;Av. Albufera - Av. Pablo Neruda-Santiago Alió
40;720;2311;31,16;445503,690709951;4471051,31544672;Av. Albufera - San Claudio-Av. Pablo Neruda
40;780;2264;34,45;445537,143502529;4471017,19250484;Av. Albufera - Av. Pablo Neruda-San Claudio
40;1060;2760;38,41;445738,335670013;4470912,86967811;Av. Albufera - Fuengirola-Rafael Alberti
40;999;2828;35,33;445921,57647639;4470791,9345711;Av. Albufera - Fuengirola-Acceso M-40
40;860;2304;37,33;446153,165571493;4470683,86494984;Av. Albufera - Av. Albufera-M-40
40;999;2702;36,97;446080,164036319;4470718,83101668;Av. Albufera - Av. Albufera-M-40
40;340;2489;13,66;446342,958825059;4470548,17564548;Av. Albufera - Av. Albufera-M-40
40;480;1210;39,67;445394,171845522;4471240,41481214;Av. Pablo Neruda - Av. Pablo Neruda-Av. Albufera
40;280;706;39,66;445309,726577804;4471054,97445974;Av. Pablo Neruda - Luis Buñuel-Av. Albufera
40;180;667;26,99;445700,778279067;4471070,04451489;Av. Rafael Alberti - Av. Rafael Alberti-Av. Albufera
40;260;667;38,98;445586,423789845;4470848,00483001;Av. Rafael Alberti - Av. Albufera-Luis Buñuel
40;680;1512;44,97;446105,087538834;4470827,98447019;Incorporación  M-40 hacía Av. Albufera N-S - M-40-Av. Albufera 
40;420;1440;29,17;443657,761371721;4471865,4738231;Av. Albufera - Sierra Carbonera-Puerto Pajares
40;380;1411;26,93;446239,280086867;4470728,33927312;Incorporación Av. Albufera hacía M-40 - Av. Albufera hacía M-40
47;480;670;71,64;443326,533991351;4472037,99197527;Av. Monte Igueldo - Av. Albufera-Antonia Calas
47;260;595;43,70;443363,523219179;4472139,02157273;C/. Sierra de Javalambre - Francisco Iglesias-Av. Albufera
40;260;830;31,33;443840,857296948;4471744,74988136;Av. Albufera - Sierra Carbonera-Ntra. Sra. Perpetuo Socorro
40;200;1421;14,07;443509,63533348;4471974,97779272;Av. Albufera - Puerto de Alcolea-Concordia
40;460;1267;36,31;444613,394446968;4471405,35149808;Av. Albufera - Av. Buenos Aires-Siera Faladora
40;440;1276;34,48;444769,006586541;4471385,26937378;Av. Albufera - Sierra Faladora-Adra
40;520;1237;42,04;444931,2198712;4471370,1976805;Av. Albufera - Pedro Laborde-Adra
40;400;1061;37,70;444798,778933864;4471386,48316021;Av. Albufera - Adra-Sierra Faladora
40;320;1095;29,22;444196,681168993;4471495,7348837;Av. Albufera - Cantalapiedra-Josefa Díaz
54;20;274;7,30;446514,990574165;4470463,33216955;Av. Albufera - Av. Albufera-Cocherón de la Villa
40;1180;2875;41,04;445984,11498267;4470767,2565431;Av. Albufera - M-40-Av. Albufera 300 P.P.
40;440;1210;36,36;445014,868466905;4471326,7592047;Av. Albufera - Pedro Callejo-Pedro Laborde
40;660;1964;33,60;445249,496404922;4471232,45232933;Av. Albufera - Santiago Alió-Pedro Laborde
40;880;2721;32,34;445691,547566608;4470926,38903226;Av. Albufera - Rafael Alberti-Fuengirola
40;220;1407;15,64;444946,209299309;4472075,80903818;C/. Pío Felipe - El Bosco-Jadraque
40;220;1752;12,56;444808,41643769;4471945,64192268;C/. Pío Felipe - Jose Luis Saura-Mohernando
40;1020;2693;37,88;446236,688754476;4470599,8353923;Av. Albufera - M-40-Tranvía de Arganda
40;460;1752;26,26;446401,909064694;4470500,20753443;Av. Albufera - Tranvía de Arganda-Cocherón de la Villa
40;780;2448;31,86;446404,455210668;4470509,84150048;Av. Albufera - Calle G- Bruno Abundez
40;140;288;48,61;445235,831479017;4471173,45377185;C/. Santiago Alió - Santiago Alió-Av. Albufera
40;140;475;29,47;445775,725219944;4470858,57504924;C/. Fuengirola - Av. Albufera-Benalmádena
40;0;355;0,00;446318,918621652;4470559,99320889;Av. Albufera - Tranvía de Arganda- Bruno Abúndez
36;0;106;0,00;444684,144843873;4472571,18682016;C/. Ramón Pérez de Ayala  - Ramón Pérez de Ayala-El Bosco
40;0;200;0,00;443592,649991563;4471889,50586776;C/. Sierra de Cameros - Peña Gorbea-Av. Albufera
40;80;336;23,81;443630,274422703;4471861,57592001;C/. Puerto Pajares - Peña Gorbea-Av. Albufera
47;520;1886;27,57;443113,575796274;4472121,47965732;C/. Gandia - Vía de Servicio- Cerro Negro
16;0;1267;0,00;444128,086569451;4475872,13909548;Alcalá - Virgen de la Alegría-Fernández Lanseros
16;840;1882;44,63;444162,730140015;4475886,77281678;C/. Alcalá - Fernández Lanseros-Virgen de la Alegría
16;0;1512;0,00;444251,142699255;4475894,49704636;C/. Alcalá - Fernández Lanseros-José Villena
16;740;1704;43,43;444329,918381439;4475915,1873742;C/. Alcalá - Alcalde López Casero-Fdez.Lanseros
16;920;1748;52,63;444435,782668456;4475927,06271731;Alcalá - Alcalde López Casero-Mateo García
16;640;2040;31,37;444515,90399203;4475947,64157232;C/. Alcalá - Mateo García-Alcalde López Casero
16;680;1776;38,29;444658,440579736;4475971,98912551;Alcalá - San Gumersindo-Mateo García
16;800;1732;46,19;444938,536548563;4476014,64849534;C/. Alcalá - Hermanos Machado-Lago Constanza
16;540;1502;35,95;445086,584186032;4476071,16754542;C/. Alcalá - Lago Constanza-Ezequiel Solana
16;680;1354;50,22;445043,979609795;4476039,40973219;C/. Alcalá - Lago Constanza-Ezequiel Solana
16;480;1406;34,14;445177,826233174;4476128,41198199;C/. Alcalá - Urquiza-Virgen del Sagrario
16;840;1258;66,77;445322,078174877;4476210,38683134;Alcalá - Gutierre de Cetina-Emilio Ferrari
16;560;812;68,97;445476,947370977;4476306,75167765;C/. Alcalá - Hermanos de Pablo-Vicente Espinel
16;0;1060;0,00;445469,887921025;4476311,83936427;C/. Alcalá - Pileo-Hermanos de Pablo
16;380;1368;27,78;445680,760595146;4476439,98916951;C/. Alcalá  - Boldano-Pileo
16;640;931;68,74;445758,743286197;4476481,92539611;C/. Alcalá - Vicente Espinel-Institución Libre Enseñanza
16;400;1450;27,59;445998,507766493;4476589,35202991;C/. Alcalá  - Arturo Soria-Albarracín
16;240;960;25,00;445988,445727273;4476593,33869246;C/. Alcalá  - General Aranaz-Arturo Soria
16;380;1733;21,93;446187,810026753;4476664,18461035;C/. Alcalá - Rio Bamba-General Aranaz
16;499;1666;29,95;447029,682990625;4476948,01387441;C/. Alcalá  - Miguel Yuste-San Romualdo
16;680;1617;42,05;444820,563950772;4476000,2753822;C/. Alcalá  - Concejal Julio Gómez-Florencio Llorente
16;760;1761;43,16;444753,667019071;4475982,26705213;C/. Alcalá - Mateo García-San Gumersindo
16;580;1622;35,76;444895,892845133;4476013,68631875;C/. Alcalá  - Concejal Juilo Gómez-Hermanos Machado
16;960;1435;66,90;445198,771026556;4476134,64694458;C/. Alcalá  - Urquiza-Gutierre de Cetina
16;499;1382;36,11;445780,706816678;4476504,33404629;C/. Alcalá  - Boldano-Arturo Soria
16;720;1378;52,25;445629,962580502;4476402,25654389;C/. Alcalá - Vicente Espinel-Vázquez de Mella
16;640;2410;26,56;447023,746471118;4476954,37715116;C/. Alcalá - San Romualdo-Miguel Yuste
16;320;1766;18,12;444128,362511215;4475954,53849737;C/. Virgen de la Alegria - Virgen de la Alegría- Alcalá
16;560;1546;36,22;444146,434342705;4475806,68603933;Av. Daroca  - Virgen de la Alegría-Ricardo Ortega
16;240;715;33,57;444238,286625014;4475792,95677895;Jose María Fernández Lanseros  - Av. Daroca-Alcalá
16;260;1056;24,62;444208,891363969;4475714,9918574;C/. Ricardo Ortíz - Ricardo Ortíz- Alcalá
16;0;158;0,00;444378,729283284;4475859,12566616;C/. José Villena  - Jose Villena-Alcalá
16;160;403;39,70;444393,463032784;4476007,36351706;C/. Alcalde López Casero  - Alcalde López Casero-Alcalá
16;140;874;16,02;444601,931303564;4475886,07283161;C/. Mateo García  - Mateo García- Alcalá
16;40;374;10,70;445043,964590479;4475985,03730332;C/. Lago Constanza  - Lago Constanza-Alcalá
16;60;288;20,83;445077,397329395;4476123,36240545;C/. Virgen del Sagrario  - Virgen del Sagrario-Alcalá
16;160;640;25,00;445394,188748247;4476187,98829121;C/. Emilio Ferrari - Amos Escalante-Alcalá
16;120;307;39,09;445618,799139425;4476342,61071142;C/. Vicente Espinel  - Vicente Espinel-Alcalá
16;40;216;18,52;445806,256811622;4476590,57457723;C/. Misterios - Misterios-Alcalá
16;520;1805;28,81;445808,174869807;4476672,80710598;C/. Arturo Soria - López de Aranda-Alcalá
16;480;2074;23,14;445948,337493782;4476461,30106634;Av. Institución Libre Enseñanza - Caunedo-Alcalá
16;160;1324;12,08;446073,569071137;4476691,91464757;C/.General Aranaz   - López de Aranda-Alcalá
16;520;1983;26,22;445913,476414849;4476488,52123296;Av. Institución Libre Enseñanza - Alcalá-Caunedo
16;40;442;9,05;446951,04821919;4476894,7265073;C/. Miguel Yuste  - Miguel Yuste-Alcalá
16;0;211;0,00;446115,327032004;4477351,21734688;C/. Tumaco - Tumaco-Tampico
16;120;192;62,50;445690,135963312;4476463,43076848;C/. Boldano - Boldano-Alcalá
16;20;240;8,33;445568,562099802;4476388,35352614;C/. Pileo - Pileo-Alcalá
16;100;210;47,62;444834,19918174;4476021,50876282;C/. Concejal Julio Gómez - Concejal Julio Gómezz-Alcalá
16;320;4464;7,17;446443,784328583;4476753,5471158;C/. Alcalá - Alfonso Gómez-Tampico
16;460;4906;9,38;446355,600392364;4476712,93685337;C/. Alcalá - Albarracín-Tampico
16;520;2779;18,71;446030,761033806;4476272,20342558;Av. Institución Libre Enseñanza - Dr. Cirajas-Vital Aza
16;40;600;6,67;446112,213067669;4476150,63547405;Av. Institución Libre Enseñanza - Albasanz-Ascao
16;180;1810;9,94;446138,489815103;4476069,7932113;Av. Institución Libre Enseñanza - Vital Aza-Ascao
16;100;566;17,67;446148,36299604;4476075,03436648;Av. Institución Libre Enseñanza - Vital Aza-Ascao
16;520;2544;20,44;446251,874383729;4475904,72329796;Av. Institución Libre Enseñanza - Ascao-Santo Domingo Savio
16;499;2664;18,73;446326,009432128;4475727,6379851;Av. Institución Libre Enseñanza - Braulio Gutiérrez-Santo Domingo Savio
16;60;235;25,53;446332,11841129;4475732,09912617;Av. Institución Libre Enseñanza - Emilio Muñóz-Miguel Fleta
16;80;528;15,15;446220,38193332;4475946,66610694;Av. Institución Libre Enseñanza - Miguel Fleta-Julián Camarillo
16;240;2146;11,18;446400,526683208;4475628,6601006;Av. Institución Libre Enseñanza - Emilio Muñóz-Valdecanillas
16;520;3466;15,00;446617,142729912;4475197,19963633;Av. Institución Libre Enseñanza - Gandhi-Av. Arcentales
16;740;4334;17,07;446786,82899216;4474920,75071576;Av. Institución Libre Enseñanza - Pobladura del Valle-Av. Arcentales
16;320;3782;8,46;446803,101036449;4474853,76780609;Av. Institución Libre Enseñanza - Fco. Largo Caballero-Pobladura del Valle
16;200;432;46,30;446810,824031787;4474858,05789554;Av. Institución Libre Enseñanza - Francisco Largo Caballero-Pobladura del Valle
36;760;4075;18,65;446890,806474846;4474730,0665773;Av. Institución Libre Enseñanza - Villaescusa-Pobladura del Valle
36;720;4013;17,94;446990,374935571;4474513,24831527;Av. Institución Libre Enseñanza - Villaescusa-Nicolás Salmerón
16;180;1162;15,49;446264,785258945;4476049,90901045;C/. Julián Camarillo - Albarraciín-Institución Libre Enseñanza
16;180;1181;15,24;446127,691872026;4475972,57551975;C/. Ascao - Pl. Villaflor-Institución Libre Enseñanza
16;160;764;20,94;446451,689487601;4475734,94738171;C/. Emilio Muñóz - Albarracín-Institución Libre Enseñanza
16;240;1358;17,67;446295,527793022;4475652,74539922;C/. Braulio Gutiérrez - José Arcones Gil-Institución Libre Enseñanza
16;180;1833;9,82;446803,418474255;4475172,35387691;Av. Arcentales - Ajofrin-Institución Libre Enseñanza
36;1500;4383;34,22;447102,159973693;4474228,03599945;Pl. Alsacia - Malmoe-Institución Libre Enseñanza
36;780;3839;20,32;447180,591694986;4474274,17419613;Pl. Alsacia - Aquitania-Av. Guadalajara
36;780;3461;22,54;447216,506836871;4474257,42890929;C/. Aquitania - Pl. Alsacia-Capri
36;180;725;24,83;447012,089770994;4474334,47607648;C/. Nicolás Salmerón - Pl. Alsacia-Matamorosa
16;220;1056;20,83;446580,858000276;4474994,93968747;C/. Francisco Largo Caballero - José Arcones Gil-Institución Libre Enseñanza
16;140;523;26,77;446903,257504886;4474833,01185924;C/. Pobladura del Valle - San Román del Valle-Institución Libre Enseñanza
36;880;3941;22,33;447071,256980034;4474399,0021724;Av. Institución Libre Enseñanza - Pl. Alsacia-Pobladura del Valle
36;40;604;6,62;446927,892463053;4474307,0535728;C/. Nicolás Salmerón - Institución Libre Enseñanza-Nicolás Salmerón
36;1460;4642;31,45;446985,356627006;4474216,24596939;C/. Fuente Carrantona  - Prolongación O`Donnell-Pl. Alsacia
16;420;2064;20,35;446227,799601177;4475913,30815706;Av. Institución Libre Enseñanza - Pl. Orotava-Santo Domingo Savio
16;480;2631;18,24;446349,847022655;4475721,66818449;Av. Institución Libre Enseñanza - Emilio Muñóz-Miguel Fleta
16;580;3734;15,53;446510,016243105;4475392,85075029;Av. Institución Libre Enseñanza - Castillo de Arévalo-Castillo de Uclés
16;400;3327;12,02;446480,984775098;4475481,79914633;Av. Institución Libre Enseñanza - Castillo de Arévalo-Castropol
16;420;3288;12,77;446579,37846433;4475304,65401556;Av. Institución Libre Enseñanza - Castillo de Uclés-Castillo de Arévalo
16;480;2760;17,39;446665,731345769;4475144,90763504;Av. Institución Libre Enseñanza - Arcentales-Castillo de Uclés
16;740;4089;18,10;446753,743860549;4474946,23355435;Av. Institución Libre Enseñanza - Francisco Largo Caballero-Pepe Ysbert
36;300;1608;18,66;446880,131592256;4474713,84584691;Av. Institución Libre Enseñanza - Pobladura del Vallle-Villaescusa
36;860;3979;21,61;447013,557883093;4474503,64634058;Av. Institución Libre Enseñanza - Pl. Alsacia-Pobladura del Valle
36;780;4037;19,32;447011,028052916;4474475,50055304;Av. Institución Libre Enseñanza - Idioma Esperanto-Pl. Alsacia
16;180;1521;11,83;446067,417226343;4476239,09905796;Av. Institución Libre Enseñanza - Albasanz-Argos
16;220;1042;21,11;446111,18954253;4475553,05027531;C/. Braulio Gutiérrez - Luis Ruíz-José Arcones Gil
16;140;595;23,53;446199,110472869;4475516,64259453;C/. José Arcones Gil - Río Nervión-Braulio GutiÉrrez
16;60;326;18,40;446544,432084434;4475225,14246293;C/. Gandhi - Institución Libre Enseñanza-José Arcones Gil
16;40;182;21,98;446319,705401068;4475100,52236775;C/. Gandhi - Luis Ruíz-José Arcones Gil
16;80;336;23,81;446358,516900989;4475213,65371452;C/. José Arcones Gil  - Portugalete-Gandhi
16;100;278;35,97;446435,034438743;4475080,13323715;C/. José Arcones Gil  - Gabriel Montero-Gandhi
16;380;2884;13,18;446419,634092047;4475560,78009695;Av. Institución Libre Enseñanza - Luis del Campo-Castillo de Arévalo
36;0;240;0,00;447068,332446183;4474316,68861429;Pl. Alsacia - Institución Libre Enseñanza-Nicolás Salmerón
36;0;100;0,00;447086,080860613;4474252,00378229;Pl. Alsacia - Fuente Carrantona-Malmoe
16;60;298;20,13;446575,646782102;4475283,24487164;Av. Institución Libre Enseñanza - Luis del Campo - Gandhi
16;140;658;21,28;446021,202505759;4476372,67683532;C/. Argos - Albarracín-Institución Libre Enseñanza
16;60;347;17,29;445989,156200452;4476302,83939588;C/. Dr. Cirajas - José Arcones Gil-Institución Libre Enseñanza
16;40;648;6,17;446326,994362954;4475808,76219276;C/. Miguel Fleta - Albarracín-Institución Libre Enseñanza
16;40;200;20,00;446275,878760678;4475776,92263968;C/. Santo Domingo Savio - José Arcones Gil-Institución Libre Enseñanza
16;0;640;0,00;446529,157555637;4475443,65433033;C/. Castillo de Arévalo - Llanes-Institución Libre Enseñanza
16;160;470;34,04;446612,639632412;4475232,89683756;Av. Institución Libre Enseñanza - Esculano-Castillo de Uclés
16;0;533;0,00;446571,394784762;4475234,97532325;C/. Gandhi - José Arcones Gil-Institución Libre Enseñanza
16;100;216;46,30;446622,970731883;4475263,72085557;C/. Castillo de Uclés - Castillo de Oropesa-Institución Libre Enseñanza
36;0;200;0,00;446917,981955346;4474596,54434711;C/. Paredes de Nava - Idioma Esperanto-Institución Libre Enseñanza
36;160;653;24,50;447165,878328196;4474215,11530817;Av. Institución Libre Enseñanza - Versalles-Aquitania
16;20;312;6,41;446372,895641481;4476131,97992129;C/. Albarracín - Albasanz-Julián Camarillo
16;0;300;0,00;446570,268715668;4475824,76158708;C/. Albarracín - Miguel Fleta-Emilio Muñóz
36;0;110;0,00;447148,202990164;4474339,14726875;Pl. Alsacia - Salida Intercambiador - Aquitania-Av. Guadalajara
36;940;4728;19,88;447020,253322357;4474459,83113112;Av. Institución Libre Enseñanza - Pl. Alsacia-Idioma Esperanto
11;800;2621;30,52;443667,910858986;4479276,87820796;C/. Arturo Soria - Ángel Gordillo-Emeterio Castaños
11;440;1902;23,13;443758,344884924;4479179,1898613;C/. Arturo Soria - Emeterio Castaños-Allende Salazar
11;400;2515;15,90;443865,568764373;4479081,1244881;C/. Arturo Soria - Emilio Rubin-Pablo Vidal
11;499;2280;21,89;444018,643796608;4478980,32025005;C/. Arturo Soria - Navarro Amandi-López de Hoyos
11;499;2194;22,74;444129,288379028;4478871,44289625;C/. Arturo Soria - Santo Ángel-López de Hoyos
11;620;2524;24,56;444168,154313549;4478796,83576028;C/. Arturo Soria - López de Hoyos-Santo Ángel
11;720;2390;30,13;444255,145436163;4478664,40691363;C/. Arturo Soria - Arturo Baldasano-José Silva
11;340;1733;19,62;444290,972926104;4478636,03860454;C/. Arturo Soria - Ulíses-Belisana
11;200;2011;9,95;444406,89594193;4478441,25282105;C/. Arturo Soria - José Silva-Bueso de Pineda
16;1820;2452;74,23;444741,699778158;4477891,19104053;C/. Arturo Soria - Ramírez de Arellano-Emilio Vargas
16;880;2715;32,41;444811,78357545;4477767,21620755;C/. Arturo Soria - Emilio Vargas-Hernández de Tejada
16;1560;3624;43,05;444866,53054282;4477696,38146695;C/. Arturo Soria - Josefa Valcárcel-Gregorio Benítez
16;520;2021;25,73;444965,065136324;4477548,90589672;C/. Arturo Soria  - Condesa de Venadito-Hernández de Tejada
16;920;2553;36,04;444975,263028893;4477556,39066449;C/. Arturo Soria   - Angelita Cavero-Josefa Valcárcel
16;560;1839;30,45;445088,769310944;4477435,69390059;C/. Arturo Soria   - Amara-Juan Pérez Zuñiga
16;400;2256;17,73;445261,529081899;4477336,897377;C/. Arturo Soria - Fernández Caro-Marqués de Portugalete
16;740;1973;37,51;445596,856666172;4477062,95378099;C/. Arturo Soria - Marqués de Pico Velasco-José del Hierro
16;420;1958;21,45;445726,705567469;4476849,39378111;C/. Arturo Soria - Alcalá-López de Aranda
11;320;1488;21,51;443767,120571544;4479281,83720985;C/. Emeterio Castaños - Mesena-Arturo Soria
11;360;1498;24,03;443763,709076342;4479107,37280491;Entrada desde M30  - M-30-Arturo Soria
11;220;1344;16,37;444027,451869062;4479100,55633755;C/. Navarro Amandi - Mesena-Arturo Soria
11;220;917;23,99;444013,064047686;4478810,56533441;C/. López de Hoyos - Pedro Salinas-Arturo Soria
11;200;1445;13,84;444322,371179263;4478777,69057661;C/. Belisana - Belisana-Arturo Soria
11;240;1061;22,62;444261,947815605;4478504,83933919;C/. José Silva - Agastia-Arturo Soria
16;660;2160;30,56;444888,979423539;4477889,14387821;C/. Gregorio Benítez - Asura-Arturo Soria
16;280;1483;18,88;444809,460645258;4477597,71662345;C/. Hernández de Tejada  - Hernández de Tejada-Arturo Soria
11;240;1610;14,91;444157,624102051;4479249,20058497;C/. López de Hoyos  - Mesena-Ctra. Canillas
11;200;610;32,79;444311,442515209;4479372,89012314;Ctra. Canillas - Ctra. Canillas-López de Hoyos
11;40;816;4,90;444315,562091041;4479496,85488711;C/. López de Hoyos - López de Hoyos-Ctra. Canillas
16;140;542;25,83;445587,995404914;4476928,01272661;C/. José del Hierro  - José del Hierro-Arturo Soria
11;520;2438;21,33;443972,01821329;4478986,47739102;C/ Arturo Soria - Pablo Vidal - Vicente Muzas
11;280;1748;16,02;443981,955537857;4478451,45254494;C/. Torrelaguna  - Arturo Baldasano-José Silva
11;760;2218;34,27;443984,139107713;4478277,30226478;C/. Torrelaguna  - Av. Ramón y Cajal-Acceso M30
11;400;2200;18,18;444079,304201131;4478026,60397703;C/. Torrelaguna  - Sorzano-Acceso M30
11;860;3383;25,42;443837,934167538;4478283,27889757;Av. Ramón y Cajal  - Puente M30-Torrelaguna
11;340;1920;17,71;444108,613835929;4478412,2786031;C/. José Silva  - Agastia-Torrelaguna
11;680;1600;42,50;443883,357564368;4478111,26725855;C/. Normas  - M30-Torrelaguna
11;540;3212;16,81;443927,88389518;4479059,7258482;C/ Arturo Soria - Navarro Amandi - Emilio Rubin
16;640;1699;37,67;444578,889649953;4478182,57819929;C/. Arturo Soria - Lorenzo Solano Tendero-Estrecho de Mesina
16;480;1935;24,81;444590,458206741;4478185,9795728;C/. Arturo Soria - Estrecho de Mesina-Lorenzo Solano Tendero
11;220;1656;13,29;444096,603620467;4479071,51058649;C/ Lopez de Hoyos - Arturo Soria - Asura
11;460;3058;15,04;444414,120219429;4478449,32702675;C/ Arturo Soria - Luis Carlos Vazquez - Ulises
16;560;1910;29,32;444515,624218869;4478279,98422301;C/ Arturo Soria - Sorzano - Manuel del Valle
11;480;2285;21,01;444509,607879136;4478307,31215444;C/ Arturo Soria - Julian Hernandez - Bueso Pineda
11;20;341;5,87;444549,556272109;4478442,62607625;C/ Bueso Pineda - Asura - Arturo Soria
16;880;2861;30,76;444680,935719968;4477997,93008561;C/ Arturo Soria - Duque de Tamames - Ramirez de Arellano
16;400;1738;23,01;444771,152709107;4478073,20684557;C/ Diego Ayllon - Asura - Arturo Soria
16;499;2189;22,80;444729,773351746;4477935,91010278;C/ Arturo Soria - Torrecilla del Puerto - Diego Ayllon
16;320;1300;24,62;444634,24556324;4477862,5174997;C/ Ramirez de Arellano - Agastia - Arturo Soria
16;140;600;23,33;445327,91255089;4476785,97711067;C/ Jose del Hierro - Dr. Vallejo - Mandarina
16;100;557;17,95;445780,135255561;4477035,87160492;C/ Lopez de Aranda - General Aranaz - Arturo Soria
16;680;2707;25,12;445139,702611505;4477413,6488478;C/ Arturo Soria - Marques de Portugalete - Pilar Cavero
16;80;576;13,89;445249,152709537;4477463,74293101;C/ Marques de Portugalete - General Aranaz - Arturo Soria
16;180;814;22,11;444850,174726033;4477703,95789655;C/ Arturo Soria - Emilio Vargas - Hernandez de Tejada
16;600;2304;26,04;445310,087166687;4477294,60640192;C/Arturo Soria - Fernandez Caro - Marques de Pico Velasco
16;700;2160;32,41;444630,609285601;4478088,41403833;C/Arturo Soria - Manuel Maria Iglesias-Duque de Tamames
16;499;1877;26,58;444626,36463546;4478124,75327594;C/ Arturo Soria - Estrecho de Mesina - Lorenzo Solano Tendero
16;540;1949;27,71;445481,930816419;4477188,12190599;C/ Arturo Soria - Goitia - Marques de Pico Velasco
